#B	Created:	25.07.2022 13:25:55
##	Version	SeaStar	9.05
#5	Field separation:	0
#2	Date & Time:	1
#6	Decimal point:	,
#7	Date def.:	dd.mm.yyyy	.
#8	Time def.:	:
##	Axis	0	Temperature(°C)	clRed	FALSE
##	Axis	1	Depth(m)	clBlue	TRUE
##	Series	0	Temp(°C)	clRed	0	Temp(°C)	2
##	Series	1	Depth(m)	clBlue	1	Depth(m)	2
##	Recorder	2	DST micro	15525
##	Chart	2U15525DAT	
#D	Data:	5845	15.05.2022 05:29:00	16.06.2022 16:41:00
1	15.05.2022 05:29:00	15,67	2,30
2	15.05.2022 05:37:00	15,64	2,40
3	15.05.2022 05:45:00	15,64	2,21
4	15.05.2022 05:53:00	15,59	2,30
5	15.05.2022 06:01:00	15,56	2,40
6	15.05.2022 06:09:00	15,56	2,40
7	15.05.2022 06:17:00	15,64	2,30
8	15.05.2022 06:25:00	15,70	2,11
9	15.05.2022 06:33:00	15,86	2,30
10	15.05.2022 06:41:00	15,92	2,50
11	15.05.2022 06:49:00	15,81	2,50
12	15.05.2022 06:57:00	15,78	2,50
13	15.05.2022 07:05:00	15,73	2,21
14	15.05.2022 07:13:00	15,75	2,60
15	15.05.2022 07:21:00	15,78	2,60
16	15.05.2022 07:29:00	15,70	2,80
17	15.05.2022 07:37:00	15,70	2,80
18	15.05.2022 07:45:00	15,56	2,99
19	15.05.2022 07:53:00	15,47	2,90
20	15.05.2022 08:01:00	15,47	2,60
21	15.05.2022 08:09:00	15,67	2,70
22	15.05.2022 08:17:00	15,50	2,70
23	15.05.2022 08:25:00	15,47	2,60
24	15.05.2022 08:33:00	15,61	2,70
25	15.05.2022 08:41:00	15,67	2,70
26	15.05.2022 08:49:00	15,73	2,40
27	15.05.2022 08:57:00	15,73	2,30
28	15.05.2022 09:05:00	15,75	2,50
29	15.05.2022 09:13:00	15,75	2,50
30	15.05.2022 09:21:00	15,73	2,50
31	15.05.2022 09:29:00	15,73	2,60
32	15.05.2022 09:37:00	15,75	2,40
33	15.05.2022 09:45:00	15,73	2,30
34	15.05.2022 09:53:00	15,75	2,40
35	15.05.2022 10:01:00	15,78	2,50
36	15.05.2022 10:09:00	15,81	2,60
37	15.05.2022 10:17:00	15,84	2,70
38	15.05.2022 10:25:00	15,86	2,50
39	15.05.2022 10:33:00	15,86	2,60
40	15.05.2022 10:41:00	15,86	2,60
41	15.05.2022 10:49:00	15,86	2,60
42	15.05.2022 10:57:00	15,89	2,70
43	15.05.2022 11:05:00	15,86	2,60
44	15.05.2022 11:13:00	15,89	2,60
45	15.05.2022 11:21:00	15,89	2,60
46	15.05.2022 11:29:00	15,92	2,70
47	15.05.2022 11:37:00	15,95	2,70
48	15.05.2022 11:45:00	15,98	2,80
